CountryName;CountryCode;RegionName;RegionCode;Jurisdiction;Date;C1_School closing;C1_Flag;C2_Workplace closing;C2_Flag;C3_Cancel public events;C3_Flag;C4_Restrictions on gatherings;C4_Flag;C5_Close public transport;C5_Flag;C6_Stay at home requirements;C6_Flag;C7_Restrictions on internal movement;C7_Flag;C8_International travel controls;E1_Income support;E1_Flag;E2_Debt/contract relief;E3_Fiscal measures;E4_International support;H1_Public information campaigns;H1_Flag;H2_Testing policy;H3_Contact tracing;H4_Emergency investment in healthcare;H5_Investment in vaccines;H6_Facial Coverings;H6_Flag;H7_Vaccination policy;H7_Flag;H8_Protection of elderly people;H8_Flag;M1_Wildcard;ConfirmedCases;ConfirmedDeaths;StringencyIndex;StringencyIndexForDisplay;StringencyLegacyIndex;StringencyLegacyIndexForDisplay;GovernmentResponseIndex;GovernmentResponseIndexForDisplay;ContainmentHealthIndex;ContainmentHealthIndexForDisplay;EconomicSupportIndex;EconomicSupportIndexForDisplay
Netherlands;NLD;;;NAT_TOTAL;20200101;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200102;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200103;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200104;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200105;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200106;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200107;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200108;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200109;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200110;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200111;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200112;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200113;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200114;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200115;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200116;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200117;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200118;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200119;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200120;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200121;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200122;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200123;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200124;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200125;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200126;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200127;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200128;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200129;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200130;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200131;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200201;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200202;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200203;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200204;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200205;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200206;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200207;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200208;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200209;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200210;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200211;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200212;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200213;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200214;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200215;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200216;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200217;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200218;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200219;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200220;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200221;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200222;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200223;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200224;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200225;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200226;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;;1.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;;0;0;0.00;0.00;0.00;0.00;2.08;2.08;2.38;2.38;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200227;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;1.00;1;1.00;2.00;0.00;0.00;0.00;;0.00;;0.00;;;1;0;5.56;5.56;9.52;9.52;11.46;11.46;13.10;13.10;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200228;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;1.00;1;1.00;2.00;0.00;0.00;0.00;;0.00;;0.00;;;1;0;5.56;5.56;9.52;9.52;11.46;11.46;13.10;13.10;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200229;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;1.00;1;1.00;2.00;0.00;0.00;0.00;;0.00;;0.00;;;6;0;5.56;5.56;9.52;9.52;11.46;11.46;13.10;13.10;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200301;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;1.00;1;1.00;2.00;0.00;0.00;0.00;;0.00;;0.00;;;10;0;5.56;5.56;9.52;9.52;11.46;11.46;13.10;13.10;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200302;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;1.00;1;1.00;2.00;0.00;0.00;0.00;;0.00;;0.00;;;18;0;5.56;5.56;9.52;9.52;11.46;11.46;13.10;13.10;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200303;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;1.00;1;1.00;2.00;0.00;0.00;0.00;;0.00;;0.00;;;24;0;5.56;5.56;9.52;9.52;11.46;11.46;13.10;13.10;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200304;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;1.00;1;1.00;2.00;0.00;0.00;0.00;;0.00;;0.00;;;38;0;5.56;5.56;9.52;9.52;11.46;11.46;13.10;13.10;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200305;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;1.00;1;1.00;2.00;0.00;0.00;0.00;;0.00;;0.00;;;82;0;5.56;5.56;9.52;9.52;11.46;11.46;13.10;13.10;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200306;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;2.00;1;1.00;2.00;0.00;0.00;0.00;;0.00;;0.00;;;128;1;11.11;11.11;14.29;14.29;14.58;14.58;16.67;16.67;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200307;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;2.00;1;1.00;2.00;0.00;0.00;0.00;;0.00;;0.00;;;188;1;11.11;11.11;14.29;14.29;14.58;14.58;16.67;16.67;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200308;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;2.00;1;1.00;2.00;0.00;0.00;0.00;;0.00;;0.00;;;265;3;11.11;11.11;14.29;14.29;14.58;14.58;16.67;16.67;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200309;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;2.00;1;1.00;2.00;0.00;0.00;0.00;;0.00;;1.00;1;;321;3;11.11;11.11;14.29;14.29;16.67;16.67;19.05;19.05;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200310;0.00;;0.00;;2.00;0;1.00;0;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;2.00;1;1.00;2.00;0.00;0.00;0.00;;0.00;;1.00;1;;382;4;20.83;20.83;23.81;23.81;22.14;22.14;25.30;25.30;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200311;0.00;;0.00;;2.00;0;1.00;0;0.00;;0.00;;0.00;;0.00;0.00;;0.00;0.00;0.00;2.00;1;1.00;2.00;0.00;0.00;0.00;;0.00;;1.00;1;;503;5;20.83;20.83;23.81;23.81;22.14;22.14;25.30;25.30;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200312;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;0.00;;0.00;0.00;;0.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;1.00;1;;503;5;45.37;45.37;53.57;53.57;32.81;32.81;37.50;37.50;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200313;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;0.00;;3.00;0.00;;0.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;1.00;1;;804;10;53.70;53.70;64.29;64.29;37.50;37.50;42.86;42.86;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200314;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;0.00;;3.00;0.00;;0.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;1.00;1;;959;12;53.70;53.70;64.29;64.29;37.50;37.50;42.86;42.86;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200315;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;0.00;;3.00;0.00;;0.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;1.00;1;;1135;20;53.70;53.70;64.29;64.29;37.50;37.50;42.86;42.86;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200316;3.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;0.00;;3.00;0.00;;0.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;1.00;1;;1413;24;61.11;61.11;71.43;71.43;41.67;41.67;47.62;47.62;0.00;0.00
Netherlands;NLD;;;NAT_TOTAL;20200317;3.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;0.00;10976048954.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;1.00;1;;1705;43;61.11;61.11;71.43;71.43;46.35;46.35;47.62;47.62;37.50;37.50
Netherlands;NLD;;;NAT_TOTAL;20200318;3.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;0.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;1.00;1;;2051;58;61.11;61.11;71.43;71.43;46.35;46.35;47.62;47.62;37.50;37.50
Netherlands;NLD;;;NAT_TOTAL;20200319;3.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;0.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;1.00;1;;2460;76;61.11;61.11;71.43;71.43;46.35;46.35;47.62;47.62;37.50;37.50
Netherlands;NLD;;;NAT_TOTAL;20200320;3.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;0.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;2994;106;61.11;61.11;71.43;71.43;50.52;50.52;52.38;52.38;37.50;37.50
Netherlands;NLD;;;NAT_TOTAL;20200321;3.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;0.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;3631;136;61.11;61.11;71.43;71.43;50.52;50.52;52.38;52.38;37.50;37.50
Netherlands;NLD;;;NAT_TOTAL;20200322;3.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;0.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;4204;179;61.11;61.11;71.43;71.43;50.52;50.52;52.38;52.38;37.50;37.50
